epoch,loss,val_loss
4.000000000000000000e+01,1.630382537841796875e+00,1.642753243446350098e+00
4.100000000000000000e+01,1.623973488807678223e+00,1.644547343254089355e+00
4.200000000000000000e+01,1.629136919975280762e+00,1.640793800354003906e+00
4.300000000000000000e+01,1.623794555664062500e+00,1.638867020606994629e+00
4.400000000000000000e+01,1.622182130813598633e+00,1.639138221740722656e+00
4.500000000000000000e+01,1.624131679534912109e+00,1.636784434318542480e+00
4.600000000000000000e+01,1.619146466255187988e+00,1.637081742286682129e+00
4.700000000000000000e+01,1.617898464202880859e+00,1.638055682182312012e+00
4.800000000000000000e+01,1.618226289749145508e+00,1.635252833366394043e+00
4.900000000000000000e+01,1.621786952018737793e+00,1.635462522506713867e+00
5.000000000000000000e+01,1.613453388214111328e+00,1.636561393737792969e+00
5.100000000000000000e+01,1.610673427581787109e+00,1.639569640159606934e+00
5.200000000000000000e+01,1.616093158721923828e+00,1.631562709808349609e+00
5.300000000000000000e+01,1.611462950706481934e+00,1.643187761306762695e+00
5.400000000000000000e+01,1.608587265014648438e+00,1.635734677314758301e+00
5.500000000000000000e+01,1.613901138305664062e+00,1.630526900291442871e+00
5.600000000000000000e+01,1.606840610504150391e+00,1.630579948425292969e+00
5.700000000000000000e+01,1.607506990432739258e+00,1.623916864395141602e+00
5.800000000000000000e+01,1.605799198150634766e+00,1.628089785575866699e+00
5.900000000000000000e+01,1.607828021049499512e+00,1.624534130096435547e+00
6.000000000000000000e+01,1.604560732841491699e+00,1.622858285903930664e+00
6.100000000000000000e+01,1.599978327751159668e+00,1.624013185501098633e+00
6.200000000000000000e+01,1.595335602760314941e+00,1.620116949081420898e+00
6.300000000000000000e+01,1.590440034866333008e+00,1.628785610198974609e+00
6.400000000000000000e+01,1.602372527122497559e+00,1.621002435684204102e+00
6.500000000000000000e+01,1.595904707908630371e+00,1.626627326011657715e+00
6.600000000000000000e+01,1.590887784957885742e+00,1.619964003562927246e+00
6.700000000000000000e+01,1.595150947570800781e+00,1.615736246109008789e+00
6.800000000000000000e+01,1.586554527282714844e+00,1.618745684623718262e+00
6.900000000000000000e+01,1.590268611907958984e+00,1.622063875198364258e+00
7.000000000000000000e+01,1.603051185607910156e+00,1.640728473663330078e+00
7.100000000000000000e+01,1.611183047294616699e+00,1.650897622108459473e+00
7.200000000000000000e+01,1.605071663856506348e+00,1.638277411460876465e+00
7.300000000000000000e+01,1.605224013328552246e+00,1.631844162940979004e+00
7.400000000000000000e+01,1.593886852264404297e+00,1.620412707328796387e+00
7.500000000000000000e+01,1.581258177757263184e+00,1.617680907249450684e+00
7.600000000000000000e+01,1.589600086212158203e+00,1.622264862060546875e+00
7.700000000000000000e+01,1.578630566596984863e+00,1.612845897674560547e+00
7.800000000000000000e+01,1.575313329696655273e+00,1.611178517341613770e+00
7.900000000000000000e+01,1.571613550186157227e+00,1.615317225456237793e+00
8.000000000000000000e+01,1.574805974960327148e+00,1.610418081283569336e+00
8.100000000000000000e+01,1.569530844688415527e+00,1.596985459327697754e+00
8.200000000000000000e+01,1.553736567497253418e+00,1.608597755432128906e+00
8.300000000000000000e+01,1.561915993690490723e+00,1.585942983627319336e+00
8.400000000000000000e+01,1.550408482551574707e+00,1.576351165771484375e+00
8.500000000000000000e+01,1.521600127220153809e+00,1.562040567398071289e+00
8.600000000000000000e+01,1.530769109725952148e+00,1.567410588264465332e+00
8.700000000000000000e+01,1.526647090911865234e+00,1.545883893966674805e+00
8.800000000000000000e+01,1.519050478935241699e+00,1.534092664718627930e+00
8.900000000000000000e+01,1.491443395614624023e+00,1.525173306465148926e+00
9.000000000000000000e+01,1.485753774642944336e+00,1.511482357978820801e+00
9.100000000000000000e+01,1.465620160102844238e+00,1.505207300186157227e+00
9.200000000000000000e+01,1.451758742332458496e+00,1.478564739227294922e+00
9.300000000000000000e+01,1.450406908988952637e+00,1.458046555519104004e+00
9.400000000000000000e+01,1.414435863494873047e+00,1.437619686126708984e+00
9.500000000000000000e+01,1.415558815002441406e+00,1.426756143569946289e+00
9.600000000000000000e+01,1.386336565017700195e+00,1.408261179924011230e+00
9.700000000000000000e+01,1.389216423034667969e+00,1.410624146461486816e+00
9.800000000000000000e+01,1.354097604751586914e+00,1.368629097938537598e+00
9.900000000000000000e+01,1.333698272705078125e+00,1.347876429557800293e+00
1.000000000000000000e+02,1.315346002578735352e+00,1.321872591972351074e+00
1.010000000000000000e+02,1.290217399597167969e+00,1.310316562652587891e+00
1.020000000000000000e+02,1.250099301338195801e+00,1.269582629203796387e+00
1.030000000000000000e+02,1.230529546737670898e+00,1.227816462516784668e+00
1.040000000000000000e+02,1.210535645484924316e+00,1.228364825248718262e+00
1.050000000000000000e+02,1.214448571205139160e+00,1.184327602386474609e+00
1.060000000000000000e+02,1.184282064437866211e+00,1.168900609016418457e+00
1.070000000000000000e+02,1.167137622833251953e+00,1.124887347221374512e+00
1.080000000000000000e+02,1.119430422782897949e+00,1.099005460739135742e+00
1.090000000000000000e+02,1.108671069145202637e+00,1.072953343391418457e+00
1.100000000000000000e+02,1.082887887954711914e+00,1.069461703300476074e+00
1.110000000000000000e+02,1.051089406013488770e+00,1.039364576339721680e+00
1.120000000000000000e+02,1.052984595298767090e+00,1.006116867065429688e+00
1.130000000000000000e+02,1.013696670532226562e+00,9.944530725479125977e-01
1.140000000000000000e+02,1.039541363716125488e+00,9.906291365623474121e-01
1.150000000000000000e+02,1.002601981163024902e+00,9.847768545150756836e-01
1.160000000000000000e+02,9.927074909210205078e-01,9.653264880180358887e-01
1.170000000000000000e+02,9.660444259643554688e-01,9.221810698509216309e-01
1.180000000000000000e+02,9.926694035530090332e-01,9.307168126106262207e-01
1.190000000000000000e+02,9.670106768608093262e-01,9.356421232223510742e-01
1.200000000000000000e+02,9.613726735115051270e-01,9.201605319976806641e-01
1.210000000000000000e+02,9.680106639862060547e-01,8.853395581245422363e-01
1.220000000000000000e+02,9.306057691574096680e-01,8.704625368118286133e-01
1.230000000000000000e+02,9.283611178398132324e-01,8.745799064636230469e-01
1.240000000000000000e+02,9.223169684410095215e-01,8.768002390861511230e-01
1.250000000000000000e+02,9.073991775512695312e-01,8.475900292396545410e-01
1.260000000000000000e+02,8.728226423263549805e-01,8.294462561607360840e-01
1.270000000000000000e+02,8.883744478225708008e-01,7.958625555038452148e-01
1.280000000000000000e+02,8.398532867431640625e-01,8.046045303344726562e-01
1.290000000000000000e+02,8.448303937911987305e-01,7.764559984207153320e-01
1.300000000000000000e+02,8.205772042274475098e-01,7.777011394500732422e-01
1.310000000000000000e+02,8.612720966339111328e-01,7.785471081733703613e-01
1.320000000000000000e+02,8.336608409881591797e-01,7.833542227745056152e-01
1.330000000000000000e+02,8.030747771263122559e-01,7.474563121795654297e-01
1.340000000000000000e+02,7.807478904724121094e-01,7.274742722511291504e-01
1.350000000000000000e+02,8.046793937683105469e-01,7.116338610649108887e-01
1.360000000000000000e+02,7.890000939369201660e-01,7.088714838027954102e-01
1.370000000000000000e+02,7.800822257995605469e-01,7.090426683425903320e-01
1.380000000000000000e+02,7.498574852943420410e-01,7.085410952568054199e-01
1.390000000000000000e+02,7.618639469146728516e-01,6.995330452919006348e-01
1.400000000000000000e+02,7.255113720893859863e-01,6.843717098236083984e-01
1.410000000000000000e+02,7.486349940299987793e-01,6.781244277954101562e-01
1.420000000000000000e+02,7.637350559234619141e-01,6.601257324218750000e-01
1.430000000000000000e+02,7.076305150985717773e-01,7.052234411239624023e-01
1.440000000000000000e+02,7.223401069641113281e-01,6.566811800003051758e-01
1.450000000000000000e+02,7.334242463111877441e-01,6.436380743980407715e-01
1.460000000000000000e+02,7.341339588165283203e-01,6.596486568450927734e-01
1.470000000000000000e+02,7.200582623481750488e-01,6.543201208114624023e-01
1.480000000000000000e+02,8.614042401313781738e-01,6.814096570014953613e-01
1.490000000000000000e+02,8.847259283065795898e-01,6.743986606597900391e-01
1.500000000000000000e+02,7.525321841239929199e-01,6.879875659942626953e-01
1.510000000000000000e+02,7.626917362213134766e-01,6.758804321289062500e-01
1.520000000000000000e+02,7.244923114776611328e-01,6.988120675086975098e-01
1.530000000000000000e+02,7.671509385108947754e-01,6.635063886642456055e-01
1.540000000000000000e+02,8.408676981925964355e-01,7.913467884063720703e-01
1.550000000000000000e+02,1.022757411003112793e+00,8.615880012512207031e-01
1.560000000000000000e+02,8.794299960136413574e-01,7.503157854080200195e-01
1.570000000000000000e+02,8.239985704421997070e-01,6.957169771194458008e-01
1.580000000000000000e+02,8.057726025581359863e-01,6.681649684906005859e-01
1.590000000000000000e+02,7.638035416603088379e-01,6.442248225212097168e-01
1.600000000000000000e+02,7.378427386283874512e-01,6.327651143074035645e-01
1.610000000000000000e+02,6.945238113403320312e-01,6.412393450736999512e-01
1.620000000000000000e+02,7.043278217315673828e-01,6.034425497055053711e-01
1.630000000000000000e+02,6.831923723220825195e-01,5.950282812118530273e-01
1.640000000000000000e+02,6.588152647018432617e-01,5.932541489601135254e-01
1.650000000000000000e+02,6.880543828010559082e-01,5.926118493080139160e-01
1.660000000000000000e+02,6.697566509246826172e-01,6.002401709556579590e-01
1.670000000000000000e+02,6.622819900512695312e-01,5.730874538421630859e-01
1.680000000000000000e+02,6.623786687850952148e-01,5.766772031784057617e-01
1.690000000000000000e+02,6.615157127380371094e-01,5.680963397026062012e-01
1.700000000000000000e+02,6.475474834442138672e-01,5.730487108230590820e-01
1.710000000000000000e+02,6.416854858398437500e-01,5.696686506271362305e-01
1.720000000000000000e+02,6.425489187240600586e-01,5.568789839744567871e-01
1.730000000000000000e+02,6.416815519332885742e-01,5.452570319175720215e-01
1.740000000000000000e+02,6.652911901473999023e-01,5.813297629356384277e-01
1.750000000000000000e+02,6.412227153778076172e-01,5.538222193717956543e-01
1.760000000000000000e+02,6.230921149253845215e-01,5.511516928672790527e-01
1.770000000000000000e+02,6.046162843704223633e-01,5.396354794502258301e-01
1.780000000000000000e+02,6.432563662528991699e-01,5.507834553718566895e-01
1.790000000000000000e+02,6.241800785064697266e-01,5.308053493499755859e-01
1.800000000000000000e+02,6.161659359931945801e-01,5.342372655868530273e-01
1.810000000000000000e+02,6.106541156768798828e-01,5.350588560104370117e-01
1.820000000000000000e+02,6.135377883911132812e-01,5.297976136207580566e-01
1.830000000000000000e+02,6.182130575180053711e-01,5.248531103134155273e-01
1.840000000000000000e+02,6.164453625679016113e-01,5.241791009902954102e-01
1.850000000000000000e+02,5.953702926635742188e-01,5.164030194282531738e-01
1.860000000000000000e+02,6.145863533020019531e-01,5.284990668296813965e-01
1.870000000000000000e+02,6.055944561958312988e-01,5.159285068511962891e-01
1.880000000000000000e+02,6.006087660789489746e-01,5.139520168304443359e-01
1.890000000000000000e+02,6.068166494369506836e-01,5.142979621887207031e-01
1.900000000000000000e+02,5.891761779785156250e-01,5.074975490570068359e-01
1.910000000000000000e+02,5.927143692970275879e-01,5.070923566818237305e-01
1.920000000000000000e+02,6.036015748977661133e-01,5.103720426559448242e-01
1.930000000000000000e+02,5.926446318626403809e-01,5.105955004692077637e-01
1.940000000000000000e+02,5.900924801826477051e-01,4.972273409366607666e-01
1.950000000000000000e+02,5.865567326545715332e-01,4.994327425956726074e-01
1.960000000000000000e+02,5.744975209236145020e-01,4.942018687725067139e-01
1.970000000000000000e+02,5.753540992736816406e-01,4.893385171890258789e-01
1.980000000000000000e+02,5.829587578773498535e-01,4.967526495456695557e-01
1.990000000000000000e+02,5.858705639839172363e-01,5.100658535957336426e-01
2.000000000000000000e+02,6.200608015060424805e-01,5.100120902061462402e-01
